order_id,order_date,store,sku,product_name,category,quantity,unit_price
51487,01/30/2025,kennesaw,SKU-2002,Standing Desk,Furniture,3,349.00
52848,2025-06-26,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,2,$8.49
51602,2025-05-07,Atlanta,SKU-1003,USB-C Hub,Electronics,3, 39.99 
50056,05/12/2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
51976,2025-05-24,Smyrna,SKU-2002,Standing Desk,Furniture,3,349.00
51695,28-Jan-2025,Atlanta,SKU-2001,Office Chair,Furniture,2,$189.00
50440,2025-03-24,ATLANTA,SKU-1003,USB-C Hub,Electronics,5,39.99
52615,03/25/2025,atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
50837,27-Apr-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,6,$21.50
50138,01/27/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,5,24.99
51494,13-May-2025,Alpharetta,SKU-1003,USB-C Hub,Electronics,5,39.99
50124,07-Apr-2025,SMYRNA,SKU-1003,USB-C Hub,Electronics,1,$39.99
51394,23-May-2025,ATLANTA,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
52938,2025-01-17,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,4,$11.99
51570,2025-04-13,Atlanta,SKU-2001,Office Chair,Furniture,5,189.00
51973,04/28/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
50083,2025-05-30,Smyrna,SKU-2001,Office Chair,Furniture,4,189.00
50940,02-Jan-2025,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,1, 89.99 
52884,2025-01-28,kennesaw,SKU-2001,Office Chair,Furniture,1,189.00
52350,28-Apr-2025,Smyrna,SKU-2002,Standing Desk,Furniture,5,349.00
51100,2025-03-14,Atlanta,SKU-3003,Desk Organizer,Office Supplies,3, 21.50 
52010,16-Mar-2025,Atlanta,SKU-2001,Office Chair,Furniture,6,$189.00
51940,01/05/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,5,349.00
50920,2025-01-27,Atlanta,SKU-2001,Office Chair,Furniture,2,$189.00
52723,01/22/2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,3,24.99
52541,01/14/2025,Smyrna,SKU-2002,Standing Desk,Furniture,3,349.00
52119,2025-06-02,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
52379,2025-02-25,Alpharetta,SKU-1003,USB-C Hub,Electronics,2,39.99
51233,2025-04-04,Smyrna,SKU-2002,Standing Desk,Furniture,4,349.00
51871,05/28/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
51800,2025-03-11,Kennesaw,SKU-1001,Wireless Mouse,Electronics,4,$24.99
50596,19-Jun-2025,atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
50451,2025-06-23,Marietta,SKU-1003,USB-C Hub,Electronics,2,$39.99
50395,2025-05-25,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
51596,03/11/2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
51318,02/01/2025,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,4,21.50
50087,2025-05-10,Marietta,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
51872,2025-06-12,MARIETTA,SKU-2002,Standing Desk,Furniture,2,349.00
50615,01/29/2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,4,39.99
52982,2025-06-08,Kennesaw,SKU-2002,Standing Desk,Furniture,6,$349.00
52554,2025-02-09,Smyrna,SKU-1003,USB-C Hub,Electronics,5,39.99
52494,2025-02-19,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,2, 89.99 
52484,2025-02-14,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
50156,06/12/2025,SMYRNA,SKU-1002,Mechanical Keyboard,Electronics,4,$89.99
52815,01/26/2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
51586,05/02/2025,alpharetta,SKU-2002,Standing Desk,Furniture,3,$349.00
52459,10-Jun-2025,MARIETTA,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
51263,2025-04-26,ALPHARETTA,SKU-2001,Office Chair,Furniture,3,$189.00
51439,2025-02-20,SMYRNA,SKU-3001,Notebook 3-Pack,Office Supplies,2,$8.49
51536,2025-02-05,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6,$24.99
52589,03/06/2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52498,2025-03-27,Alpharetta,SKU-1003,USB-C Hub,Electronics,3,39.99
52829,2025-02-10,smyrna,SKU-2001,Office Chair,Furniture,3,189.00
52836,2025-01-29,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
51491,04/09/2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,2, 8.49 
51390,2025-05-06,Kennesaw,SKU-1003,USB-C Hub,Electronics,1,$39.99
50492,2025-06-26,kennesaw,SKU-2002,Standing Desk,Furniture,4,349.00
52847,2025-05-24,SMYRNA,SKU-3003,Desk Organizer,Office Supplies,1,21.50
52893,02/15/2025,Marietta,SKU-2002,Standing Desk,Furniture,5,349.00
51212,16-Jan-2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
50503,2025-03-02,Alpharetta,SKU-2002,Standing Desk,Furniture,1,349.00
52057,2025-02-16,MARIETTA,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
51460,02/23/2025,MARIETTA,SKU-3003,Desk Organizer,Office Supplies,6, 21.50 
50234,2025-06-20,Kennesaw,SKU-2002,Standing Desk,Furniture,2,$349.00
52201,17-May-2025,Atlanta,SKU-2001,Office Chair,Furniture,5,189.00
51097,03/12/2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
51923,04/22/2025,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
51305,2025-02-09,Smyrna,SKU-3003,Desk Organizer,Office Supplies,4,21.50
50347,2025-06-07,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
52024,03/31/2025,Atlanta,SKU-2002,Standing Desk,Furniture,1,349.00
51239,2025-04-22,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,6,$11.99
50641,2025-02-09,Alpharetta,SKU-2002,Standing Desk,Furniture,6,349.00
51837,04-May-2025,Marietta,SKU-2002,Standing Desk,Furniture,3,$349.00
52519,2025-06-22,Alpharetta,SKU-1003,USB-C Hub,Electronics,2,$39.99
51143,2025-03-24,alpharetta,SKU-1002,Mechanical Keyboard,Electronics,1, 89.99 
51042,2025-01-26,KENNESAW,SKU-1001,Wireless Mouse,Electronics,5,24.99
52428,2025-05-01,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
50027,02-Jun-2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,6,21.50
52622,2025-01-31,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,1, 8.49 
51805,2025-05-04,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
52274,16-May-2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51548,2025-05-19,atlanta,SKU-2002,Standing Desk,Furniture,4,349.00
50956,2025-05-23,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,4, 89.99 
50314,06/18/2025,Kennesaw,SKU-2002,Standing Desk,Furniture,5,$349.00
52691,2025-04-21,kennesaw,SKU-1001,Wireless Mouse,Electronics,2,24.99
52442,23-Jun-2025,Smyrna,SKU-2001,Office Chair,Furniture,4,$189.00
50533,02/14/2025,Marietta,SKU-2002,Standing Desk,Furniture,6,349.00
51879,2025-05-01,Atlanta,SKU-2002,Standing Desk,Furniture,3, 349.00 
52328,22-Feb-2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
50698,2025-01-31,alpharetta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50297,2025-02-04,Marietta,SKU-3003,Desk Organizer,Office Supplies,6,$21.50
51855,2025-05-12,atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
50517,2025-03-08,Alpharetta,SKU-2001,Office Chair,Furniture,5,189.00
52349,2025-04-30,Smyrna,SKU-3003,Desk Organizer,Office Supplies,1, 21.50 
52595,05/22/2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
50256,2025-04-16,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
52637,2025-06-11,Smyrna,SKU-3003,Desk Organizer,Office Supplies,3,21.50
50352,22-Feb-2025,KENNESAW,SKU-1003,USB-C Hub,Electronics,3, 39.99 
51719,02/11/2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,1,$89.99
51271,20-Jun-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,1,$11.99
51262,2025-01-11,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
51128,2025-02-09,atlanta,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
50616,22-Feb-2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,1,21.50
51333,2025-03-29,Alpharetta,SKU-2002,Standing Desk,Furniture,3,349.00
51970,2025-01-09,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
142419,06/30/2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,-2,$89.99
51820,28-Jun-2025,Atlanta,SKU-1001,Wireless Mouse,Electronics,2, 24.99 
50914,02-Mar-2025,smyrna,SKU-2002,Standing Desk,Furniture,1,349.00
50688,2025-03-13,SMYRNA,SKU-1003,USB-C Hub,Electronics,1,39.99
50162,2025-05-14,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,2, 8.49 
50642,2025-01-22,smyrna,SKU-2002,Standing Desk,Furniture,5,349.00
52313,13-Jan-2025,Marietta,SKU-1003,USB-C Hub,Electronics,1,39.99
50930,03/08/2025,alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52661,04/25/2025,Atlanta,SKU-2001,Office Chair,Furniture,4,$189.00
50099,03/23/2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,3,21.50
51406,02/23/2025,marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
50308,2025-01-13,marietta,SKU-2001,Office Chair,Furniture,4,$189.00
52181,2025-01-09,ATLANTA,SKU-2001,Office Chair,Furniture,6, 189.00 
52308,2025-06-09,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
51057,2025-05-31,Smyrna,SKU-1001,Wireless Mouse,Electronics,4, 24.99 
50077,04/03/2025,Marietta,SKU-1003,USB-C Hub,Electronics,6,$39.99
52669,04-May-2025,Marietta,SKU-1003,USB-C Hub,Electronics,3,39.99
52689,2025-01-03,alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
52594,2025-03-27,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
52286,2025-02-16,ATLANTA,SKU-2002,Standing Desk,Furniture,2,$349.00
50229,2025-04-24,ATLANTA,SKU-3001,Notebook 3-Pack,Office Supplies,5, 8.49 
50624,01/14/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
51826,2025-03-30,KENNESAW,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
50061,01/12/2025,Kennesaw,SKU-2001,Office Chair,Furniture,1,$189.00
51732,28-Jun-2025,atlanta,SKU-2002,Standing Desk,Furniture,4,349.00
51663,2025-03-20,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
52699,2025-01-22,Alpharetta,SKU-2001,Office Chair,Furniture,1,$189.00
52913,2025-05-16,Marietta,SKU-2002,Standing Desk,Furniture,6,349.00
51892,2025-06-10,smyrna,SKU-1001,Wireless Mouse,Electronics,6,$24.99
50879,04-Jan-2025,SMYRNA,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
51486,01/05/2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,4,21.50
51552,06/01/2025,Marietta,SKU-2002,Standing Desk,Furniture,1,349.00
51656,2025-02-01,smyrna,SKU-2001,Office Chair,Furniture,1,$189.00
50246,01/09/2025,SMYRNA,SKU-2002,Standing Desk,Furniture,6,349.00
50866,2025-04-25,Atlanta,SKU-1003,USB-C Hub,Electronics,5, 39.99 
50627,02-Mar-2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,2,24.99
52629,03/15/2025,Marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
50149,2025-04-09,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,2, 89.99 
52424,2025-05-21,kennesaw,SKU-2001,Office Chair,Furniture,6,189.00
52172,2025-06-05,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3, 11.99 
51747,03/17/2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
51481,13-May-2025,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
50346,13-Apr-2025,atlanta,SKU-2002,Standing Desk,Furniture,4,349.00
52359,01/22/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
52990,04-Jan-2025,MARIETTA,SKU-2002,Standing Desk,Furniture,4,349.00
50075,2025-05-23,KENNESAW,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
51254,2025-01-18,Atlanta,SKU-2002,Standing Desk,Furniture,4,$349.00
52628,2025-02-26,Alpharetta,SKU-2001,Office Chair,Furniture,3,189.00
50331,16-May-2025,Smyrna,SKU-2001,Office Chair,Furniture,3,189.00
50939,2025-06-30,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
52891,2025-05-27,Kennesaw,SKU-1003,USB-C Hub,Electronics,5, 39.99 
52121,01-Jan-2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50217,2025-06-21,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
50860,2025-03-12,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51148,24-Mar-2025,Alpharetta,SKU-2002,Standing Desk,Furniture,1,349.00
50416,2025-05-12,kennesaw,SKU-1001,Wireless Mouse,Electronics,2,24.99
51279,2025-02-19,Alpharetta,SKU-2001,Office Chair,Furniture,1,189.00
50675,2025-01-23,Marietta,SKU-3003,Desk Organizer,Office Supplies,5,$21.50
51413,2025-02-27,Alpharetta,SKU-1003,USB-C Hub,Electronics,2,39.99
51386,03/20/2025,Kennesaw,SKU-2002,Standing Desk,Furniture,2,$349.00
50781,2025-05-31,Smyrna,SKU-1003,USB-C Hub,Electronics,1,$39.99
52900,20-May-2025,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
50293,04/11/2025,kennesaw,SKU-2001,Office Chair,Furniture,3,189.00
52698,2025-03-08,Alpharetta,SKU-1001,Wireless Mouse,Electronics,1,24.99
52356,2025-01-01,Marietta,SKU-1002,Mechanical Keyboard,Electronics,2,89.99
51851,03/27/2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,4,24.99
50086,2025-05-07,Alpharetta,SKU-1001,Wireless Mouse,Electronics,6,24.99
51830,2025-02-13,KENNESAW,SKU-2002,Standing Desk,Furniture,3,349.00
52546,2025-02-25,Marietta,SKU-2002,Standing Desk,Furniture,1,349.00
52367,04/27/2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,4,24.99
50845,16-Jun-2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,6,24.99
52248,2025-06-30,ALPHARETTA,SKU-1001,Wireless Mouse,Electronics,3,24.99
52672,2025-04-06,Atlanta,SKU-2002,Standing Desk,Furniture,3,$349.00
52262,02/01/2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,5,24.99
51818,2025-04-08,atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
51117,2025-01-27,Atlanta,SKU-2002,Standing Desk,Furniture,2,$349.00
51132,06/14/2025,Marietta,SKU-2001,Office Chair,Furniture,2,189.00
52114,2025-03-03,Smyrna,SKU-2002,Standing Desk,Furniture,4, 349.00 
51096,2025-06-16,Marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
50557,2025-03-10,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
51978,01/17/2025,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51351,2025-06-17,smyrna,SKU-1003,USB-C Hub,Electronics,5,$39.99
51753,2025-02-22,kennesaw,SKU-1003,USB-C Hub,Electronics,1,39.99
51153,2025-06-08,Smyrna,SKU-2002,Standing Desk,Furniture,4,349.00
52502,2025-04-02,Smyrna,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
52118,11-May-2025,SMYRNA,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
51249,2025-02-27,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,1,$11.99
50949,2025-05-06,Atlanta,SKU-2001,Office Chair,Furniture,3,$189.00
50120,06/16/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
52701,06/19/2025,KENNESAW,SKU-2001,Office Chair,Furniture,2,189.00
52105,06/13/2025,Atlanta,SKU-2002,Standing Desk,Furniture,1,349.00
50420,01/10/2025,ATLANTA,SKU-3003,Desk Organizer,Office Supplies,5,$21.50
52867,01/03/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
50360,23-Apr-2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,4,$39.99
52671,16-Feb-2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
52323,04/16/2025,Atlanta,SKU-2002,Standing Desk,Furniture,4,$349.00
50327,2025-01-29,smyrna,SKU-1002,Mechanical Keyboard,Electronics,3,$89.99
52277,01/10/2025,ATLANTA,SKU-1002,Mechanical Keyboard,Electronics,2,89.99
50483,2025-01-02,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
50188,2025-03-06,Alpharetta,SKU-1001,Wireless Mouse,Electronics,3,24.99
50368,2025-03-10,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
51445,2025-01-04,Alpharetta,SKU-2001,Office Chair,Furniture,2,189.00
50283,14-Apr-2025,Atlanta,SKU-2001,Office Chair,Furniture,2,189.00
51252,06/27/2025,Atlanta,SKU-1001,Wireless Mouse,Electronics,3,24.99
52917,03/23/2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
50317,21-May-2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,2,89.99
51888,2025-05-17,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
50715,30-Apr-2025,marietta,SKU-2002,Standing Desk,Furniture,5,$349.00
51323,01/01/2025,Marietta,SKU-2001,Office Chair,Furniture,4,189.00
50539,2025-06-19,Atlanta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
51392,12-May-2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,4, 11.99 
50813,05/02/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,1,39.99
50353,02/11/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,3,$24.99
52821,02/21/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,1, 21.50 
51945,2025-03-21,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
51479,02-Feb-2025,Kennesaw,SKU-2001,Office Chair,Furniture,3, 189.00 
50179,05/16/2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
50771,2025-03-25,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6, 24.99 
52252,03/06/2025,Atlanta,SKU-1001,Wireless Mouse,Electronics,6, 24.99 
50704,2025-02-28,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
51992,04/24/2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,1,24.99
50803,16-Feb-2025,alpharetta,SKU-1001,Wireless Mouse,Electronics,1,$24.99
50055,06/02/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
52326,04-May-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,3,349.00
50898,06/27/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6, 8.49 
52369,2025-01-26,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
52161,2025-05-02,smyrna,SKU-2001,Office Chair,Furniture,1,$189.00
50605,05/15/2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
52378,2025-03-03,Atlanta,SKU-1003,USB-C Hub,Electronics,4,$39.99
50815,13-May-2025,kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
50340,2025-03-19,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,4, 8.49 
50191,02-May-2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,5,24.99
50064,2025-05-10,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,21.50
50438,04/11/2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,6,39.99
52839,13-Jan-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,4,21.50
51163,2025-03-24,Kennesaw,SKU-2001,Office Chair,Furniture,3,189.00
50198,05/01/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,3,$24.99
50263,2025-05-15,Smyrna,SKU-2001,Office Chair,Furniture,1,189.00
51581,04/07/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
50762,09-Jun-2025,smyrna,SKU-1003,USB-C Hub,Electronics,2,39.99
51051,2025-05-05,Atlanta,SKU-2002,Standing Desk,Furniture,6,349.00
51469,04/09/2025,KENNESAW,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
52317,2025-05-07,Marietta,SKU-1003,USB-C Hub,Electronics,3, 39.99 
51072,03/29/2025,Alpharetta,SKU-1003,USB-C Hub,Electronics,2, 39.99 
51608,28-May-2025,Marietta,SKU-2002,Standing Desk,Furniture,3, 349.00 
51882,04/08/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,4,$21.50
51605,03-Jun-2025,Kennesaw,SKU-2001,Office Chair,Furniture,4,$189.00
51525,2025-04-01,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
51810,04/03/2025,Smyrna,SKU-2002,Standing Desk,Furniture,6,$349.00
52757,03/16/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,4,39.99
51986,2025-02-20,atlanta,SKU-2001,Office Chair,Furniture,5, 189.00 
51870,2025-05-23,ATLANTA,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
51702,08-May-2025,Marietta,SKU-2001,Office Chair,Furniture,2,189.00
52744,2025-01-09,marietta,SKU-1003,USB-C Hub,Electronics,1,39.99
51865,03/24/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,2,$349.00
50848,05/29/2025,Kennesaw,SKU-2002,Standing Desk,Furniture,5,$349.00
142159,2025-04-04,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,, 11.99 
52432,2025-02-03,Alpharetta,SKU-2001,Office Chair,Furniture,2,189.00
51580,03-Jan-2025,smyrna,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50427,2025-03-18,atlanta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
50779,06/09/2025,Smyrna,SKU-2001,Office Chair,Furniture,3, 189.00 
50157,12-Apr-2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52045,2025-03-20,Marietta,SKU-2002,Standing Desk,Furniture,6,$349.00
51988,2025-01-31,ALPHARETTA,SKU-2001,Office Chair,Furniture,3,189.00
51682,2025-01-27,atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
50663,2025-06-27,Atlanta,SKU-1001,Wireless Mouse,Electronics,1,24.99
52110,18-May-2025,atlanta,SKU-1003,USB-C Hub,Electronics,4,39.99
52984,2025-04-24,kennesaw,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
51972,2025-05-07,Alpharetta,SKU-2001,Office Chair,Furniture,2,189.00
50714,2025-03-16,Smyrna,SKU-2002,Standing Desk,Furniture,3, 349.00 
50192,2025-06-24,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,2,89.99
51785,01/04/2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,5,24.99
52948,2025-05-30,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
51746,2025-06-12,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6, 8.49 
51103,06/24/2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52616,17-Feb-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,1,$21.50
51678,03/19/2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
52741,04/20/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
52222,2025-06-25,marietta,SKU-2002,Standing Desk,Furniture,2,349.00
52865,2025-05-06,Kennesaw,SKU-2001,Office Chair,Furniture,3,189.00
52198,18-Jan-2025,Smyrna,SKU-1003,USB-C Hub,Electronics,1,$39.99
50402,2025-03-01,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
50638,2025-02-02,ATLANTA,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51392,12-May-2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,4, 11.99 
51222,2025-05-03,Smyrna,SKU-2001,Office Chair,Furniture,6,$189.00
52152,2025-05-27,Alpharetta,SKU-2001,Office Chair,Furniture,2,$189.00
52575,04-Mar-2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,1, 11.99 
50868,19-Apr-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
140873,03/25/2025,Marietta,,Office Chair,Furniture,3,189.00
51360,2025-04-04,Marietta,SKU-2002,Standing Desk,Furniture,1,349.00
51528,2025-02-28,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
52513,2025-04-18,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,6,$11.99
52830,2025-05-01,Marietta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
51328,2025-06-30,SMYRNA,SKU-1003,USB-C Hub,Electronics,2,39.99
51887,08-Feb-2025,KENNESAW,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
50042,03/08/2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
51757,02/20/2025,atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51779,2025-01-12,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
51773,2025-05-25,atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
52538,03/08/2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
51317,20-May-2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,1,24.99
50586,2025-05-03,smyrna,SKU-3003,Desk Organizer,Office Supplies,4,21.50
51777,2025-02-15,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
52203,25-Feb-2025,atlanta,SKU-2001,Office Chair,Furniture,3,189.00
52600,25-Jun-2025,smyrna,SKU-2002,Standing Desk,Furniture,3,349.00
51071,01/04/2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
